timestamp;date;time;spot_price_incl_vat;spot_price_excl_vat
01.01.2023 00:00;01.01.2023;00:00:00;0,00581;0,00484
01.01.2023 01:00;01.01.2023;01:00:00;0,00241;0,00201
01.01.2023 02:00;01.01.2023;02:00:00;0,00166;0,00138
01.01.2023 03:00;01.01.2023;03:00:00;0,00011;0,00009
01.01.2023 04:00;01.01.2023;04:00:00;0,00010;0,00008
01.01.2023 05:00;01.01.2023;05:00:00;0,00006;0,00005
01.01.2023 06:00;01.01.2023;06:00:00;0,00010;0,00008
01.01.2023 07:00;01.01.2023;07:00:00;0,00011;0,00009
01.01.2023 08:00;01.01.2023;08:00:00;0,00064;0,00053
01.01.2023 09:00;01.01.2023;09:00:00;0,00244;0,00203
01.01.2023 10:00;01.01.2023;10:00:00;0,00372;0,00310
01.01.2023 11:00;01.01.2023;11:00:00;0,00532;0,00443
01.01.2023 12:00;01.01.2023;12:00:00;0,00727;0,00606
01.01.2023 13:00;01.01.2023;13:00:00;0,00727;0,00606
01.01.2023 14:00;01.01.2023;14:00:00;0,00682;0,00568
01.01.2023 15:00;01.01.2023;15:00:00;0,02125;0,01771
01.01.2023 16:00;01.01.2023;16:00:00;0,02893;0,02411
01.01.2023 17:00;01.01.2023;17:00:00;0,04385;0,03654
01.01.2023 18:00;01.01.2023;18:00:00;0,05524;0,04603
01.01.2023 19:00;01.01.2023;19:00:00;0,06508;0,05423
01.01.2023 20:00;01.01.2023;20:00:00;0,06436;0,05363
01.01.2023 21:00;01.01.2023;21:00:00;0,05766;0,04805
01.01.2023 22:00;01.01.2023;22:00:00;0,05362;0,04468
01.01.2023 23:00;01.01.2023;23:00:00;0,05515;0,04596
02.01.2023 00:00;02.01.2023;00:00:00;0,04200;0,03500
02.01.2023 01:00;02.01.2023;01:00:00;0,06949;0,05791
02.01.2023 02:00;02.01.2023;02:00:00;0,06200;0,05167
02.01.2023 03:00;02.01.2023;03:00:00;0,06343;0,05286
02.01.2023 04:00;02.01.2023;04:00:00;0,05299;0,04416
02.01.2023 05:00;02.01.2023;05:00:00;0,06010;0,05008
02.01.2023 06:00;02.01.2023;06:00:00;0,08488;0,07073
02.01.2023 07:00;02.01.2023;07:00:00;0,12610;0,10508
02.01.2023 08:00;02.01.2023;08:00:00;0,16583;0,13819
02.01.2023 09:00;02.01.2023;09:00:00;0,17518;0,14598
02.01.2023 10:00;02.01.2023;10:00:00;0,17646;0,14705
02.01.2023 11:00;02.01.2023;11:00:00;0,17473;0,14561
02.01.2023 12:00;02.01.2023;12:00:00;0,17202;0,14335
02.01.2023 13:00;02.01.2023;13:00:00;0,17326;0,14438
02.01.2023 14:00;02.01.2023;14:00:00;0,17251;0,14376
02.01.2023 15:00;02.01.2023;15:00:00;0,17784;0,14820
02.01.2023 16:00;02.01.2023;16:00:00;0,18641;0,15534
02.01.2023 17:00;02.01.2023;17:00:00;0,19547;0,16289
02.01.2023 18:00;02.01.2023;18:00:00;0,20400;0,17000
02.01.2023 19:00;02.01.2023;19:00:00;0,20969;0,17474
02.01.2023 20:00;02.01.2023;20:00:00;0,19735;0,16446
02.01.2023 21:00;02.01.2023;21:00:00;0,18360;0,15300
02.01.2023 22:00;02.01.2023;22:00:00;0,17000;0,14167
02.01.2023 23:00;02.01.2023;23:00:00;0,15800;0,13167
03.01.2023 00:00;03.01.2023;00:00:00;0,14167;0,11806
03.01.2023 01:00;03.01.2023;01:00:00;0,09457;0,07881
03.01.2023 02:00;03.01.2023;02:00:00;0,08872;0,07393
03.01.2023 03:00;03.01.2023;03:00:00;0,08873;0,07394
03.01.2023 04:00;03.01.2023;04:00:00;0,08573;0,07144
03.01.2023 05:00;03.01.2023;05:00:00;0,08680;0,07233
03.01.2023 06:00;03.01.2023;06:00:00;0,09257;0,07714
03.01.2023 07:00;03.01.2023;07:00:00;0,12298;0,10248
03.01.2023 08:00;03.01.2023;08:00:00;0,18595;0,15496
03.01.2023 09:00;03.01.2023;09:00:00;0,19670;0,16392
03.01.2023 10:00;03.01.2023;10:00:00;0,20048;0,16707
03.01.2023 11:00;03.01.2023;11:00:00;0,20228;0,16857
03.01.2023 12:00;03.01.2023;12:00:00;0,20339;0,16949
03.01.2023 13:00;03.01.2023;13:00:00;0,19740;0,16450
03.01.2023 14:00;03.01.2023;14:00:00;0,19309;0,16091
03.01.2023 15:00;03.01.2023;15:00:00;0,19567;0,16306
03.01.2023 16:00;03.01.2023;16:00:00;0,20128;0,16773
03.01.2023 17:00;03.01.2023;17:00:00;0,19993;0,16661
03.01.2023 18:00;03.01.2023;18:00:00;0,20486;0,17072
03.01.2023 19:00;03.01.2023;19:00:00;0,20272;0,16893
03.01.2023 20:00;03.01.2023;20:00:00;0,19319;0,16099
03.01.2023 21:00;03.01.2023;21:00:00;0,17954;0,14962
03.01.2023 22:00;03.01.2023;22:00:00;0,15726;0,13105
03.01.2023 23:00;03.01.2023;23:00:00;0,13712;0,11427
04.01.2023 00:00;04.01.2023;00:00:00;0,11239;0,09366
04.01.2023 01:00;04.01.2023;01:00:00;0,09946;0,08288
04.01.2023 02:00;04.01.2023;02:00:00;0,09461;0,07884
04.01.2023 03:00;04.01.2023;03:00:00;0,08392;0,06993
04.01.2023 04:00;04.01.2023;04:00:00;0,08311;0,06926
04.01.2023 05:00;04.01.2023;05:00:00;0,08610;0,07175
04.01.2023 06:00;04.01.2023;06:00:00;0,09808;0,08173
04.01.2023 07:00;04.01.2023;07:00:00;0,13531;0,11276
04.01.2023 08:00;04.01.2023;08:00:00;0,15206;0,12672
04.01.2023 09:00;04.01.2023;09:00:00;0,15349;0,12791
04.01.2023 10:00;04.01.2023;10:00:00;0,15350;0,12792
04.01.2023 11:00;04.01.2023;11:00:00;0,15010;0,12508
04.01.2023 12:00;04.01.2023;12:00:00;0,16666;0,13888
04.01.2023 13:00;04.01.2023;13:00:00;0,16296;0,13580
04.01.2023 14:00;04.01.2023;14:00:00;0,16409;0,13674
04.01.2023 15:00;04.01.2023;15:00:00;0,15610;0,13008
04.01.2023 16:00;04.01.2023;16:00:00;0,15606;0,13005
04.01.2023 17:00;04.01.2023;17:00:00;0,15008;0,12507
04.01.2023 18:00;04.01.2023;18:00:00;0,16013;0,13344
04.01.2023 19:00;04.01.2023;19:00:00;0,15001;0,12501
04.01.2023 20:00;04.01.2023;20:00:00;0,14386;0,11988
04.01.2023 21:00;04.01.2023;21:00:00;0,07747;0,06456
04.01.2023 22:00;04.01.2023;22:00:00;0,06871;0,05726
04.01.2023 23:00;04.01.2023;23:00:00;0,04553;0,03794
05.01.2023 00:00;05.01.2023;00:00:00;0,03698;0,03082
05.01.2023 01:00;05.01.2023;01:00:00;0,03604;0,03003
05.01.2023 02:00;05.01.2023;02:00:00;0,03378;0,02815
05.01.2023 03:00;05.01.2023;03:00:00;0,03322;0,02768
05.01.2023 04:00;05.01.2023;04:00:00;0,03331;0,02776
05.01.2023 05:00;05.01.2023;05:00:00;0,03436;0,02863
05.01.2023 06:00;05.01.2023;06:00:00;0,04776;0,03980
05.01.2023 07:00;05.01.2023;07:00:00;0,07524;0,06270
05.01.2023 08:00;05.01.2023;08:00:00;0,10264;0,08553
05.01.2023 09:00;05.01.2023;09:00:00;0,11225;0,09354
05.01.2023 10:00;05.01.2023;10:00:00;0,12950;0,10792
05.01.2023 11:00;05.01.2023;11:00:00;0,15450;0,12875
05.01.2023 12:00;05.01.2023;12:00:00;0,16757;0,13964
05.01.2023 13:00;05.01.2023;13:00:00;0,16799;0,13999
05.01.2023 14:00;05.01.2023;14:00:00;0,17110;0,14258
05.01.2023 15:00;05.01.2023;15:00:00;0,17928;0,14940
05.01.2023 16:00;05.01.2023;16:00:00;0,18624;0,15520
05.01.2023 17:00;05.01.2023;17:00:00;0,20231;0,16859
05.01.2023 18:00;05.01.2023;18:00:00;0,22804;0,19003
05.01.2023 19:00;05.01.2023;19:00:00;0,22800;0,19000
05.01.2023 20:00;05.01.2023;20:00:00;0,20845;0,17371
05.01.2023 21:00;05.01.2023;21:00:00;0,19206;0,16005
05.01.2023 22:00;05.01.2023;22:00:00;0,17834;0,14862
05.01.2023 23:00;05.01.2023;23:00:00;0,16940;0,14117
06.01.2023 00:00;06.01.2023;00:00:00;0,15240;0,12700
06.01.2023 01:00;06.01.2023;01:00:00;0,12865;0,10721
06.01.2023 02:00;06.01.2023;02:00:00;0,12132;0,10110
06.01.2023 03:00;06.01.2023;03:00:00;0,11608;0,09673
06.01.2023 04:00;06.01.2023;04:00:00;0,09881;0,08234
06.01.2023 05:00;06.01.2023;05:00:00;0,09832;0,08193
06.01.2023 06:00;06.01.2023;06:00:00;0,11773;0,09811
06.01.2023 07:00;06.01.2023;07:00:00;0,12086;0,10072
06.01.2023 08:00;06.01.2023;08:00:00;0,15396;0,12830
06.01.2023 09:00;06.01.2023;09:00:00;0,16268;0,13557
06.01.2023 10:00;06.01.2023;10:00:00;0,15229;0,12691
06.01.2023 11:00;06.01.2023;11:00:00;0,14780;0,12317
06.01.2023 12:00;06.01.2023;12:00:00;0,13934;0,11612
06.01.2023 13:00;06.01.2023;13:00:00;0,14020;0,11683
06.01.2023 14:00;06.01.2023;14:00:00;0,12815;0,10679
06.01.2023 15:00;06.01.2023;15:00:00;0,15305;0,12754
06.01.2023 16:00;06.01.2023;16:00:00;0,15752;0,13127
06.01.2023 17:00;06.01.2023;17:00:00;0,16274;0,13562
06.01.2023 18:00;06.01.2023;18:00:00;0,18086;0,15072
06.01.2023 19:00;06.01.2023;19:00:00;0,17053;0,14211
06.01.2023 20:00;06.01.2023;20:00:00;0,14390;0,11992
06.01.2023 21:00;06.01.2023;21:00:00;0,12866;0,10722
06.01.2023 22:00;06.01.2023;22:00:00;0,12122;0,10102
06.01.2023 23:00;06.01.2023;23:00:00;0,08910;0,07425
07.01.2023 00:00;07.01.2023;00:00:00;0,08609;0,07174
07.01.2023 01:00;07.01.2023;01:00:00;0,08600;0,07167
07.01.2023 02:00;07.01.2023;02:00:00;0,08392;0,06993
07.01.2023 03:00;07.01.2023;03:00:00;0,08393;0,06994
07.01.2023 04:00;07.01.2023;04:00:00;0,08514;0,07095
07.01.2023 05:00;07.01.2023;05:00:00;0,08860;0,07383
07.01.2023 06:00;07.01.2023;06:00:00;0,09031;0,07526
07.01.2023 07:00;07.01.2023;07:00:00;0,09820;0,08183
07.01.2023 08:00;07.01.2023;08:00:00;0,09116;0,07597
07.01.2023 09:00;07.01.2023;09:00:00;0,12583;0,10486
07.01.2023 10:00;07.01.2023;10:00:00;0,16448;0,13707
07.01.2023 11:00;07.01.2023;11:00:00;0,15202;0,12668
07.01.2023 12:00;07.01.2023;12:00:00;0,16540;0,13783
07.01.2023 13:00;07.01.2023;13:00:00;0,14582;0,12152
07.01.2023 14:00;07.01.2023;14:00:00;0,11426;0,09522
07.01.2023 15:00;07.01.2023;15:00:00;0,11432;0,09527
07.01.2023 16:00;07.01.2023;16:00:00;0,16782;0,13985
07.01.2023 17:00;07.01.2023;17:00:00;0,19396;0,16163
07.01.2023 18:00;07.01.2023;18:00:00;0,13285;0,11071
07.01.2023 19:00;07.01.2023;19:00:00;0,12586;0,10488
07.01.2023 20:00;07.01.2023;20:00:00;0,17278;0,14398
07.01.2023 21:00;07.01.2023;21:00:00;0,11426;0,09522
07.01.2023 22:00;07.01.2023;22:00:00;0,07199;0,05999
07.01.2023 23:00;07.01.2023;23:00:00;0,05856;0,04880
08.01.2023 00:00;08.01.2023;00:00:00;0,04308;0,03590
08.01.2023 01:00;08.01.2023;01:00:00;0,02933;0,02444
08.01.2023 02:00;08.01.2023;02:00:00;0,06300;0,05250
08.01.2023 03:00;08.01.2023;03:00:00;0,05539;0,04616
08.01.2023 04:00;08.01.2023;04:00:00;0,04129;0,03441
08.01.2023 05:00;08.01.2023;05:00:00;0,05326;0,04438
08.01.2023 06:00;08.01.2023;06:00:00;0,01190;0,00992
08.01.2023 07:00;08.01.2023;07:00:00;0,05965;0,04971
08.01.2023 08:00;08.01.2023;08:00:00;0,06920;0,05767
08.01.2023 09:00;08.01.2023;09:00:00;0,09064;0,07553
08.01.2023 10:00;08.01.2023;10:00:00;0,11491;0,09576
08.01.2023 11:00;08.01.2023;11:00:00;0,11824;0,09853
08.01.2023 12:00;08.01.2023;12:00:00;0,05640;0,04700
08.01.2023 13:00;08.01.2023;13:00:00;0,05640;0,04700
08.01.2023 14:00;08.01.2023;14:00:00;0,05875;0,04896
08.01.2023 15:00;08.01.2023;15:00:00;0,06589;0,05491
08.01.2023 16:00;08.01.2023;16:00:00;0,07619;0,06349
08.01.2023 17:00;08.01.2023;17:00:00;0,07933;0,06611
08.01.2023 18:00;08.01.2023;18:00:00;0,08303;0,06919
08.01.2023 19:00;08.01.2023;19:00:00;0,08389;0,06991
08.01.2023 20:00;08.01.2023;20:00:00;0,07874;0,06562
08.01.2023 21:00;08.01.2023;21:00:00;0,07318;0,06098
08.01.2023 22:00;08.01.2023;22:00:00;0,06889;0,05741
08.01.2023 23:00;08.01.2023;23:00:00;0,06002;0,05002
09.01.2023 00:00;09.01.2023;00:00:00;0,05555;0,04629
09.01.2023 01:00;09.01.2023;01:00:00;0,08285;0,06904
09.01.2023 02:00;09.01.2023;02:00:00;0,07726;0,06438
09.01.2023 03:00;09.01.2023;03:00:00;0,07234;0,06028
09.01.2023 04:00;09.01.2023;04:00:00;0,04729;0,03941
09.01.2023 05:00;09.01.2023;05:00:00;0,05681;0,04734
09.01.2023 06:00;09.01.2023;06:00:00;0,08773;0,07311
09.01.2023 07:00;09.01.2023;07:00:00;0,13475;0,11229
09.01.2023 08:00;09.01.2023;08:00:00;0,18739;0,15616
09.01.2023 09:00;09.01.2023;09:00:00;0,21082;0,17568
09.01.2023 10:00;09.01.2023;10:00:00;0,20747;0,17289
09.01.2023 11:00;09.01.2023;11:00:00;0,18630;0,15525
09.01.2023 12:00;09.01.2023;12:00:00;0,18805;0,15671
09.01.2023 13:00;09.01.2023;13:00:00;0,16812;0,14010
09.01.2023 14:00;09.01.2023;14:00:00;0,16807;0,14006
09.01.2023 15:00;09.01.2023;15:00:00;0,17573;0,14644
09.01.2023 16:00;09.01.2023;16:00:00;0,17688;0,14740
09.01.2023 17:00;09.01.2023;17:00:00;0,18970;0,15808
09.01.2023 18:00;09.01.2023;18:00:00;0,18368;0,15307
09.01.2023 19:00;09.01.2023;19:00:00;0,12490;0,10408
09.01.2023 20:00;09.01.2023;20:00:00;0,12485;0,10404
09.01.2023 21:00;09.01.2023;21:00:00;0,12488;0,10407
09.01.2023 22:00;09.01.2023;22:00:00;0,11258;0,09382
09.01.2023 23:00;09.01.2023;23:00:00;0,10061;0,08384
10.01.2023 00:00;10.01.2023;00:00:00;0,09671;0,08059
10.01.2023 01:00;10.01.2023;01:00:00;0,09126;0,07605
10.01.2023 02:00;10.01.2023;02:00:00;0,09594;0,07995
10.01.2023 03:00;10.01.2023;03:00:00;0,09458;0,07882
10.01.2023 04:00;10.01.2023;04:00:00;0,09607;0,08006
10.01.2023 05:00;10.01.2023;05:00:00;0,09979;0,08316
10.01.2023 06:00;10.01.2023;06:00:00;0,12556;0,10463
10.01.2023 07:00;10.01.2023;07:00:00;0,14136;0,11780
10.01.2023 08:00;10.01.2023;08:00:00;0,17928;0,14940
10.01.2023 09:00;10.01.2023;09:00:00;0,20298;0,16915
10.01.2023 10:00;10.01.2023;10:00:00;0,18788;0,15657
10.01.2023 11:00;10.01.2023;11:00:00;0,17926;0,14938
10.01.2023 12:00;10.01.2023;12:00:00;0,17153;0,14294
10.01.2023 13:00;10.01.2023;13:00:00;0,17921;0,14934
10.01.2023 14:00;10.01.2023;14:00:00;0,16796;0,13997
10.01.2023 15:00;10.01.2023;15:00:00;0,17916;0,14930
10.01.2023 16:00;10.01.2023;16:00:00;0,17090;0,14242
10.01.2023 17:00;10.01.2023;17:00:00;0,16717;0,13931
10.01.2023 18:00;10.01.2023;18:00:00;0,17140;0,14283
10.01.2023 19:00;10.01.2023;19:00:00;0,20300;0,16917
10.01.2023 20:00;10.01.2023;20:00:00;0,17922;0,14935
10.01.2023 21:00;10.01.2023;21:00:00;0,12677;0,10564
10.01.2023 22:00;10.01.2023;22:00:00;0,17045;0,14204
10.01.2023 23:00;10.01.2023;23:00:00;0,12683;0,10569
11.01.2023 00:00;11.01.2023;00:00:00;0,10448;0,08707
11.01.2023 01:00;11.01.2023;01:00:00;0,06323;0,05269
11.01.2023 02:00;11.01.2023;02:00:00;0,03822;0,03185
11.01.2023 03:00;11.01.2023;03:00:00;0,03020;0,02517
11.01.2023 04:00;11.01.2023;04:00:00;0,02708;0,02257
11.01.2023 05:00;11.01.2023;05:00:00;0,05035;0,04196
11.01.2023 06:00;11.01.2023;06:00:00;0,07897;0,06581
11.01.2023 07:00;11.01.2023;07:00:00;0,14111;0,11759
11.01.2023 08:00;11.01.2023;08:00:00;0,16592;0,13827
11.01.2023 09:00;11.01.2023;09:00:00;0,13110;0,10925
11.01.2023 10:00;11.01.2023;10:00:00;0,12778;0,10648
11.01.2023 11:00;11.01.2023;11:00:00;0,17040;0,14200
11.01.2023 12:00;11.01.2023;12:00:00;0,12780;0,10650
11.01.2023 13:00;11.01.2023;13:00:00;0,14101;0,11751
11.01.2023 14:00;11.01.2023;14:00:00;0,16559;0,13799
11.01.2023 15:00;11.01.2023;15:00:00;0,13352;0,11127
11.01.2023 16:00;11.01.2023;16:00:00;0,12808;0,10673
11.01.2023 17:00;11.01.2023;17:00:00;0,13961;0,11634
11.01.2023 18:00;11.01.2023;18:00:00;0,15394;0,12828
11.01.2023 19:00;11.01.2023;19:00:00;0,12778;0,10648
11.01.2023 20:00;11.01.2023;20:00:00;0,08159;0,06799
11.01.2023 21:00;11.01.2023;21:00:00;0,07819;0,06516
11.01.2023 22:00;11.01.2023;22:00:00;0,07201;0,06001
11.01.2023 23:00;11.01.2023;23:00:00;0,05989;0,04991
12.01.2023 00:00;12.01.2023;00:00:00;0,05198;0,04332
12.01.2023 01:00;12.01.2023;01:00:00;0,02386;0,01988
12.01.2023 02:00;12.01.2023;02:00:00;0,00666;0,00555
12.01.2023 03:00;12.01.2023;03:00:00;0,00563;0,00469
12.01.2023 04:00;12.01.2023;04:00:00;0,00012;0,00010
12.01.2023 05:00;12.01.2023;05:00:00;0,00328;0,00273
12.01.2023 06:00;12.01.2023;06:00:00;0,02993;0,02494
12.01.2023 07:00;12.01.2023;07:00:00;0,11798;0,09832
12.01.2023 08:00;12.01.2023;08:00:00;0,15001;0,12501
12.01.2023 09:00;12.01.2023;09:00:00;0,15002;0,12502
12.01.2023 10:00;12.01.2023;10:00:00;0,15004;0,12503
12.01.2023 11:00;12.01.2023;11:00:00;0,13121;0,10934
12.01.2023 12:00;12.01.2023;12:00:00;0,12703;0,10586
12.01.2023 13:00;12.01.2023;13:00:00;0,13570;0,11308
12.01.2023 14:00;12.01.2023;14:00:00;0,15005;0,12504
12.01.2023 15:00;12.01.2023;15:00:00;0,08851;0,07376
12.01.2023 16:00;12.01.2023;16:00:00;0,15001;0,12501
12.01.2023 17:00;12.01.2023;17:00:00;0,12708;0,10590
12.01.2023 18:00;12.01.2023;18:00:00;0,13193;0,10994
12.01.2023 19:00;12.01.2023;19:00:00;0,13994;0,11662
12.01.2023 20:00;12.01.2023;20:00:00;0,11804;0,09837
12.01.2023 21:00;12.01.2023;21:00:00;0,08890;0,07408
12.01.2023 22:00;12.01.2023;22:00:00;0,08940;0,07450
12.01.2023 23:00;12.01.2023;23:00:00;0,08021;0,06684
13.01.2023 00:00;13.01.2023;00:00:00;0,05099;0,04249
13.01.2023 01:00;13.01.2023;01:00:00;0,03917;0,03264
13.01.2023 02:00;13.01.2023;02:00:00;0,02624;0,02187
13.01.2023 03:00;13.01.2023;03:00:00;0,01985;0,01654
13.01.2023 04:00;13.01.2023;04:00:00;0,02215;0,01846
13.01.2023 05:00;13.01.2023;05:00:00;0,02978;0,02482
13.01.2023 06:00;13.01.2023;06:00:00;0,03638;0,03032
13.01.2023 07:00;13.01.2023;07:00:00;0,10206;0,08505
13.01.2023 08:00;13.01.2023;08:00:00;0,12001;0,10001
13.01.2023 09:00;13.01.2023;09:00:00;0,12712;0,10593
13.01.2023 10:00;13.01.2023;10:00:00;0,12710;0,10592
13.01.2023 11:00;13.01.2023;11:00:00;0,12001;0,10001
13.01.2023 12:00;13.01.2023;12:00:00;0,12710;0,10592
13.01.2023 13:00;13.01.2023;13:00:00;0,12713;0,10594
13.01.2023 14:00;13.01.2023;14:00:00;0,12712;0,10593
13.01.2023 15:00;13.01.2023;15:00:00;0,11947;0,09956
13.01.2023 16:00;13.01.2023;16:00:00;0,12710;0,10592
13.01.2023 17:00;13.01.2023;17:00:00;0,13939;0,11616
13.01.2023 18:00;13.01.2023;18:00:00;0,12718;0,10598
13.01.2023 19:00;13.01.2023;19:00:00;0,12709;0,10591
13.01.2023 20:00;13.01.2023;20:00:00;0,10928;0,09107
13.01.2023 21:00;13.01.2023;21:00:00;0,10193;0,08494
13.01.2023 22:00;13.01.2023;22:00:00;0,09227;0,07689
13.01.2023 23:00;13.01.2023;23:00:00;0,09181;0,07651
14.01.2023 00:00;14.01.2023;00:00:00;0,08196;0,06830
14.01.2023 01:00;14.01.2023;01:00:00;0,05965;0,04971
14.01.2023 02:00;14.01.2023;02:00:00;0,05309;0,04424
14.01.2023 03:00;14.01.2023;03:00:00;0,05449;0,04541
14.01.2023 04:00;14.01.2023;04:00:00;0,05070;0,04225
14.01.2023 05:00;14.01.2023;05:00:00;0,05004;0,04170
14.01.2023 06:00;14.01.2023;06:00:00;0,05002;0,04168
14.01.2023 07:00;14.01.2023;07:00:00;0,05412;0,04510
14.01.2023 08:00;14.01.2023;08:00:00;0,06408;0,05340
14.01.2023 09:00;14.01.2023;09:00:00;0,06436;0,05363
14.01.2023 10:00;14.01.2023;10:00:00;0,06827;0,05689
14.01.2023 11:00;14.01.2023;11:00:00;0,08006;0,06672
14.01.2023 12:00;14.01.2023;12:00:00;0,07867;0,06556
14.01.2023 13:00;14.01.2023;13:00:00;0,07847;0,06539
14.01.2023 14:00;14.01.2023;14:00:00;0,09485;0,07904
14.01.2023 15:00;14.01.2023;15:00:00;0,09606;0,08005
14.01.2023 16:00;14.01.2023;16:00:00;0,11864;0,09887
14.01.2023 17:00;14.01.2023;17:00:00;0,12252;0,10210
14.01.2023 18:00;14.01.2023;18:00:00;0,12589;0,10491
14.01.2023 19:00;14.01.2023;19:00:00;0,12170;0,10142
14.01.2023 20:00;14.01.2023;20:00:00;0,09607;0,08006
14.01.2023 21:00;14.01.2023;21:00:00;0,08400;0,07000
14.01.2023 22:00;14.01.2023;22:00:00;0,08222;0,06852
14.01.2023 23:00;14.01.2023;23:00:00;0,06887;0,05739
15.01.2023 00:00;15.01.2023;00:00:00;0,04806;0,04005
15.01.2023 01:00;15.01.2023;01:00:00;0,03288;0,02740
15.01.2023 02:00;15.01.2023;02:00:00;0,03268;0,02723
15.01.2023 03:00;15.01.2023;03:00:00;0,02914;0,02428
15.01.2023 04:00;15.01.2023;04:00:00;0,01560;0,01300
15.01.2023 05:00;15.01.2023;05:00:00;0,00958;0,00798
15.01.2023 06:00;15.01.2023;06:00:00;0,00582;0,00485
15.01.2023 07:00;15.01.2023;07:00:00;0,00726;0,00605
15.01.2023 08:00;15.01.2023;08:00:00;0,01211;0,01009
15.01.2023 09:00;15.01.2023;09:00:00;0,01684;0,01403
15.01.2023 10:00;15.01.2023;10:00:00;0,02288;0,01907
15.01.2023 11:00;15.01.2023;11:00:00;0,02140;0,01783
15.01.2023 12:00;15.01.2023;12:00:00;0,01404;0,01170
15.01.2023 13:00;15.01.2023;13:00:00;0,00832;0,00693
15.01.2023 14:00;15.01.2023;14:00:00;0,00725;0,00604
15.01.2023 15:00;15.01.2023;15:00:00;0,00731;0,00609
15.01.2023 16:00;15.01.2023;16:00:00;0,02292;0,01910
15.01.2023 17:00;15.01.2023;17:00:00;0,03292;0,02743
15.01.2023 18:00;15.01.2023;18:00:00;0,03708;0,03090
15.01.2023 19:00;15.01.2023;19:00:00;0,03313;0,02761
15.01.2023 20:00;15.01.2023;20:00:00;0,03108;0,02590
15.01.2023 21:00;15.01.2023;21:00:00;0,01496;0,01247
15.01.2023 22:00;15.01.2023;22:00:00;0,02495;0,02079
15.01.2023 23:00;15.01.2023;23:00:00;0,03725;0,03104
16.01.2023 00:00;16.01.2023;00:00:00;0,03886;0,03238
16.01.2023 01:00;16.01.2023;01:00:00;0,04242;0,03535
16.01.2023 02:00;16.01.2023;02:00:00;0,04336;0,03613
16.01.2023 03:00;16.01.2023;03:00:00;0,04336;0,03613
16.01.2023 04:00;16.01.2023;04:00:00;0,04628;0,03857
16.01.2023 05:00;16.01.2023;05:00:00;0,05017;0,04181
16.01.2023 06:00;16.01.2023;06:00:00;0,05471;0,04559
16.01.2023 07:00;16.01.2023;07:00:00;0,08017;0,06681
16.01.2023 08:00;16.01.2023;08:00:00;0,10396;0,08663
16.01.2023 09:00;16.01.2023;09:00:00;0,10721;0,08934
16.01.2023 10:00;16.01.2023;10:00:00;0,10915;0,09096
16.01.2023 11:00;16.01.2023;11:00:00;0,11848;0,09873
16.01.2023 12:00;16.01.2023;12:00:00;0,11926;0,09938
16.01.2023 13:00;16.01.2023;13:00:00;0,10800;0,09000
16.01.2023 14:00;16.01.2023;14:00:00;0,13205;0,11004
16.01.2023 15:00;16.01.2023;15:00:00;0,13916;0,11597
16.01.2023 16:00;16.01.2023;16:00:00;0,16940;0,14117
16.01.2023 17:00;16.01.2023;17:00:00;0,17537;0,14614
16.01.2023 18:00;16.01.2023;18:00:00;0,12660;0,10550
16.01.2023 19:00;16.01.2023;19:00:00;0,10669;0,08891
16.01.2023 20:00;16.01.2023;20:00:00;0,09605;0,08004
16.01.2023 21:00;16.01.2023;21:00:00;0,07909;0,06591
16.01.2023 22:00;16.01.2023;22:00:00;0,07163;0,05969
16.01.2023 23:00;16.01.2023;23:00:00;0,06149;0,05124
17.01.2023 00:00;17.01.2023;00:00:00;0,05582;0,04652
17.01.2023 01:00;17.01.2023;01:00:00;0,05656;0,04713
17.01.2023 02:00;17.01.2023;02:00:00;0,05153;0,04294
17.01.2023 03:00;17.01.2023;03:00:00;0,05058;0,04215
17.01.2023 04:00;17.01.2023;04:00:00;0,04896;0,04080
17.01.2023 05:00;17.01.2023;05:00:00;0,04994;0,04162
17.01.2023 06:00;17.01.2023;06:00:00;0,05490;0,04575
17.01.2023 07:00;17.01.2023;07:00:00;0,11813;0,09844
17.01.2023 08:00;17.01.2023;08:00:00;0,12520;0,10433
17.01.2023 09:00;17.01.2023;09:00:00;0,11814;0,09845
17.01.2023 10:00;17.01.2023;10:00:00;0,11816;0,09847
17.01.2023 11:00;17.01.2023;11:00:00;0,11812;0,09843
17.01.2023 12:00;17.01.2023;12:00:00;0,09138;0,07615
17.01.2023 13:00;17.01.2023;13:00:00;0,11813;0,09844
17.01.2023 14:00;17.01.2023;14:00:00;0,09013;0,07511
17.01.2023 15:00;17.01.2023;15:00:00;0,08665;0,07221
17.01.2023 16:00;17.01.2023;16:00:00;0,11814;0,09845
17.01.2023 17:00;17.01.2023;17:00:00;0,12000;0,10000
17.01.2023 18:00;17.01.2023;18:00:00;0,12008;0,10007
17.01.2023 19:00;17.01.2023;19:00:00;0,12004;0,10003
17.01.2023 20:00;17.01.2023;20:00:00;0,08401;0,07001
17.01.2023 21:00;17.01.2023;21:00:00;0,07217;0,06014
17.01.2023 22:00;17.01.2023;22:00:00;0,06448;0,05373
17.01.2023 23:00;17.01.2023;23:00:00;0,05690;0,04742
18.01.2023 00:00;18.01.2023;00:00:00;0,05201;0,04334
18.01.2023 01:00;18.01.2023;01:00:00;0,04782;0,03985
